exhid,exhname,url,description,product_categories,booths,websiteValue,instagramValue,facebookValue,twitterValue,linkedInValue,phoneValue,faxValue,hasAddressData,hasWebsiteData,hasTwitter,hasLinkedIn,hasFacebook,hasInstagram,hasEmail,hasPhone,hasFax
34,Bumper Boats,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=34,,"Water Related Equipment & Supplies > Boats (Bumper, Pontoons, Etc.) | Water Related Equipment & Supplies > Dry Rides (Rafts, Flumes) | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 3619 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
158,Water Wars,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=158,"Manufacturer of interactive family oriented water games and attractions for the amusement industry.  Our brands include Water Wars, Depth Charge, Downpour Derby, Bucket Brigade, Pitchburst, and Boom Blasters.  Find our products all over the world in amusement parks, water parks, family fun centers, campgrounds, resorts or at your favorite fair, festival, party or special event.  In business since 1989, were trusted for fun with a wide variety of products for awesome family fun!","Games & Devices > Water | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Interactive Sports/Zip Lines | Water Related Equipment & Supplies > Dry Rides (Rafts, Flumes)",North/South Building - Level 1 — 3624 — Rides & Equipment,,,https://www.facebook.com/waterwarsattractions,,,,,false,false,false,false,true,false,false,false,false
340,Costume Specialists Inc,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=340,,,North/South Building - Level 1 — 3626 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
472,National Association of Amusement Ride Safety Officials/NAARSO,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=472,,,North/South Building - Level 1 — 3628 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10717,DISCOVERY BOWL,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10717,,Participatory Play Equipment > Bowling,North/South Building - Level 1 — 3652 — Tabletop,,,,,,,,false,false,false,false,false,false,false,false,false
12,C. Cretors & Co.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=12,"We invented the popcorn machine in 1893 and then just kept going!  Founded in Chicago in 1885 C. Cretors and Company is fifth generation family owned and operated by the Cretors family.  Our equipment is U.S. made quality concession equipment, including The Original Popcorn Machine, Gourmet Equipment, Caramelizers, grills, warmers, and more.  Known around the world as one of the oldest and premier names in snack food equipment.",Food & Beverages > Popcorn/Pretzels/Snack Food,North/South Building - Level 1 — 3654 — Food & Beverage,,,https://www.facebook.com/Cretors1885/,,https://www.linkedin.com/company/c.-cretors-&-co.,,,false,false,false,true,true,false,false,false,false
7118,Frazil (Freezing Point),https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7118,,Food & Beverages > Beverage Preparation Equipment | Food & Beverages > Beverages | Food & Beverages > Ice Cream/Candy/Sweets,North/South Building - Level 1 — 3656 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
10198,"Belshaw Bros., INC",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10198,"Belshaw has served the baking industry for over 100 years and is a leading supplier of donut fryers, donut production equipment, bakery ovens, and bread makeup lines. Belshaw provides equipment for Retail and Wholesale Bakeries, QSR’s, Supermarkets, Concession Operators, and many more - in the USA, Canada and Worldwide.",Food & Beverages > Food Preparation Equipment | Food & Beverages > Foodservice Supplies | Food & Beverages > Ice Cream/Candy/Sweets,North/South Building - Level 1 — 3659 — Food & Beverage,,https://www.instagram.com/belshawdonutequipment/,https://www.facebook.com/BelshawDonutEquipment/,https://x.com/BelshawBrothers,https://www.linkedin.com/company/belshaw-bros/,,,false,false,true,true,true,true,false,false,false
8424,Hytera US Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8424,"Hytera US Inc provides durable and cost-effective radio communications solutions to theme parks and other entertainment venues. Hytera digital two-way H-Series radios feature AI-based digital noise cancellation, 25% farther range, and the longest battery life available. HORZION Push-to-Talk over Cellular (PoC) radios use 4G/LTE networks and Wi-Fi for wide-area coverage and feature industry-leading audio quality. Hytera radios are ruggedized for water resistance and are MIL-STD 810G rated.",Security Equipment > Communication Systems,North/South Building - Level 1 — 3663 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
8932,Charmlite,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8932,"Charmlite started from 2004 as a gift and promotion trading company. With the increasing orders of plastic cups, we set up our own factory Funtime Plastic in 2013. Till now, we have ISO, Sedex, Disney FAMA, BSCI, Merlin audits etc. All material we used are in accordance with food grade test like FDA/LFGB/CA Prop65 etc. Our main products are yard cups, plastic wine glass, souvenir cups and all kinds of novelty creative plastic cups. Pls. feel free to email us for more information or enquiry.","Food & Beverages > Beverage Preparation Equipment | Food & Beverages > Food Preparation Equipment | Food & Beverages > Foodservice Supplies | Gifts, Novelties, Souvenirs > Party Supplies",North/South Building - Level 1 — 3665 — Food & Beverage,,,https://www.facebook.com/charmlite.cn,,,,,false,false,false,false,true,false,false,false,false
7221,40 Below Company,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7221,"40 Below takes classic food and beverage items and elevates them into unique, novelty snacks using cryogenic technology. Using our custom made equipment combined with a freezing methodology based on liquid nitrogen at -320°F, we are able to capture all of the fun and flavor in your favorite foods and beverages while maintaining the highest quality and freshness. Brands include frozen beaded coffees, desserts, fruits & cocktail mixers!",Food & Beverages > Beverages | Food & Beverages > Ice Cream/Candy/Sweets | Food & Beverages > Popcorn/Pretzels/Snack Food,North/South Building - Level 1 — 3666 — Food & Beverage,,https://www.instagram.com/40belowdesserts/,https://facebook.com/40belowdesserts,https://twitter.com/40belowjoe,https://www.linkedin.com/company/40-below-co,,,false,false,true,true,true,true,false,false,false
379,"Pucker Powder by Creative Concepts, Inc.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=379,,,North/South Building - Level 1 — 3667 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
406,LaserBlast,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=406,"USA-Based manufacturer and distributor of CyberBlast professional laser tag equipment and Putt Mania mini golf scoring/effect systems for entertainment centers.  Founded in 1997 in Plymouth, Michigan, we specialize in durable, high-throughput, easy to operate attractions without annual license/support fees. Visit us at IAAPA Orlando or Europe to try our products and see how we can add new attractions or help to improve your operations.",Participatory Play Equipment > Laser Tag | Participatory Play Equipment > Miniature Golf | Rides (Dry) > Dark,North/South Building - Level 1 — 3669 — Family Entertainment,,https://www.instagram.com/laser.blast/?hl=en,https://www.facebook.com/laserblastUSA/,,https://www.linkedin.com/company/laserblast-laser-tag-equipment,,,false,false,false,true,true,true,false,false,false
7894,Intelligent Entertainment,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7894,,,North/South Building - Level 1 — 3673 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
10673,Crazy Socks | Crazy Skates,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10673,,"Gifts, Novelties, Souvenirs > Miscellaneous",North/South Building - Level 1 — 3679 — First-Time Exhibitor,,,,,,,,false,false,false,false,false,false,false,false,false
10672,XR Mission Battle World 2045 / Tokyo Dome City,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10672,"The Tokyo Dome Group, headquartered in Tokyo, operates the multi-purpose stadium Tokyo Dome and the entertainment complex Tokyo Dome City. The complex includes Tokyo Dome City Attractions, Spa LaQua, and Korakuen Hall.  In November 2024, they are opening the XR shooting attraction ""XR Mission: Battle World 2045"" at Tokyo Dome City Attractions, a joint development with Nippon XR Center. Visitors can experience demos of three XR games and try ""THE MOON CRUISE,"" a VR space adventure from the space",Games & Devices > Arcade & Video | Hi-Tech Equipment & Services > Simulation | Hi-Tech Equipment & Services > Virtual Reality,North/South Building - Level 1 — 3684 — First-Time Exhibitor,,,,,,,,false,false,false,false,false,false,false,false,false
5740,HOLOGATE,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5740,,Hi-Tech Equipment & Services > Virtual Reality,North/South Building - Level 1 — 3686 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
10705,Metransport,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10705,"Metransport is a forward-thinking manufacturer specializing in electric industrial transport vehicles designed for efficient, sustainable movement within large facilities. Our vehicles are built to perform in demanding environments such as warehouses, airports, convention centers, and industrial campuses, offering a cleaner, quieter, and more cost-effective alternative to traditional gas-powered options.  Combining durability, smart engineering, and modern electric powertrains, Metransport vehic",People-Moving Equipment > Carts/Cycles | Security Equipment > Services,North/South Building - Level 1 — 3688 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
10631,"Guangzhou Manmeng Animation Technology Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10631,"Founded in 2016, Guangzhou Manmeng Animation Tech leads China’s claw machine industry. With 10,000+ annual sales, our products sell well at home and are exported to the US, South Korea, Southeast Asia, etc.​ We have full industrial chain support: an independent R&D team for new ideas, a 10,000㎡ factory for steady production, and pro sales & after-sales teams. We also run a famous claw machine chain with 100+ stores across China, bringing fun to customers nationwide.",Admission/Financial Equipment > Coin & Currency Counters | Construction > Amusement Facilities | Games & Devices > Arcade & Video | Games & Devices > Midway & Skill,North/South Building - Level 1 — 3689 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
5289,Oh!FX,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5289,"OHFX USA – Unforgettable Experiences for events 🎉🧼🌈 At OHFX USA, we specialize in professional-grade foam machines, confetti effects, Holi powder, and t-shirt launchers—designed to elevate the entertainment experience at all events across the country. Our flagship Foamtastik™ and FC1 foam cannons are easy to operate, safe, and perfect for creating unforgettable moments during family weekends, kids’ activity days, and summer events. Plug & Play.",Hi-Tech Equipment & Services > Confetti | Hi-Tech Equipment & Services > Fog/Snow/Ice | Hi-Tech Equipment & Services > Laser/Special Effects | Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 3690 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
10656,"Ifond Games Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10656,"Guangzhou Ifond Games Co.,Limited. located in Panyu,Guangzhou China where is the biggest game machine production base.Our engineer team have years experiences in developing the arcade games.  We produce arcade game machine and supply the game kits such as the simulator games, redemption games, and kids amusement games, etc.. Our machines  are high quality standard  with CE certification. We offer Best One-Stop-purchase Service with perfect after sales service .",Coin-Operated Machines (Non-Game) > Coin-Operated Machines (Non-Game),North/South Building - Level 1 — 3708 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
